"rules","support","confidence","coverage","lift","count"
"{Organic Dals & Pulses} => {Organic Salt}",0.00915794481446242,0.220630372492837,0.0415080875356803,11.2427889207259,77
"{Organic Salt} => {Organic F&V}",0.00915794481446242,0.466666666666667,0.0196241674595623,2.77295641931684,77
"{Organic F&V} => {Organic Salt}",0.00915794481446242,0.054416961130742,0.168292102759277,2.77295641931684,77
"{Organic Salt} => {Banana}",0.00606565176022835,0.309090909090909,0.0196241674595623,1.19048848540374,51
"{Banana} => {Organic Salt}",0.00606565176022835,0.0233623453962437,0.259633682207422,1.19048848540374,51
"{Organic Salt} => {Gourd & Cucumber}",0.00618458610846813,0.315151515151515,0.0196241674595623,1.05192296125206,52
"{Gourd & Cucumber} => {Organic Salt}",0.00618458610846813,0.0206431123461691,0.299595623215985,1.05192296125206,52
"{Organic Salt} => {Beans}",0.0054709800190295,0.278787878787879,0.0196241674595623,0.700343138586341,46
"{Beans} => {Organic Salt}",0.0054709800190295,0.0137436510307738,0.398073263558516,0.700343138586341,46
"{Organic Salt} => {Root Vegetables}",0.00892007611798287,0.454545454545455,0.0196241674595623,1.10043713844462,75
"{Root Vegetables} => {Organic Salt}",0.00892007611798287,0.0215951626835589,0.413058991436727,1.10043713844462,75
"{Organic Salt} => {Other Vegetables}",0.00725499524262607,0.36969696969697,0.0196241674595623,0.866335596770379,61
"{Other Vegetables} => {Organic Salt}",0.00725499524262607,0.0170011148272018,0.426736441484301,0.866335596770379,61
"{Sugar & Jaggery} => {Organic Flours}",0.0063035204567079,0.321212121212121,0.0196241674595623,13.0471087688479,53
"{Organic Flours} => {Sugar & Jaggery}",0.0063035204567079,0.256038647342995,0.0246194100856327,13.0471087688479,53
"{Sugar & Jaggery} => {Organic Masalas & Spices}",0.00642245480494767,0.327272727272727,0.0196241674595623,9.48865203761755,54
"{Organic Masalas & Spices} => {Sugar & Jaggery}",0.00642245480494767,0.186206896551724,0.0344909609895338,9.48865203761756,54
"{Sugar & Jaggery} => {Organic Dals & Pulses}",0.00915794481446242,0.466666666666667,0.0196241674595623,11.2427889207259,77
"{Organic Dals & Pulses} => {Sugar & Jaggery}",0.00915794481446242,0.220630372492837,0.0415080875356803,11.2427889207259,77
"{Sugar & Jaggery} => {Organic F&V}",0.00915794481446242,0.466666666666667,0.0196241674595623,2.77295641931684,77
"{Organic F&V} => {Sugar & Jaggery}",0.00915794481446242,0.054416961130742,0.168292102759277,2.77295641931684,77
"{Sugar & Jaggery} => {Banana}",0.00606565176022835,0.309090909090909,0.0196241674595623,1.19048848540374,51
"{Banana} => {Sugar & Jaggery}",0.00606565176022835,0.0233623453962437,0.259633682207422,1.19048848540374,51
"{Sugar & Jaggery} => {Gourd & Cucumber}",0.00618458610846813,0.315151515151515,0.0196241674595623,1.05192296125206,52
"{Gourd & Cucumber} => {Sugar & Jaggery}",0.00618458610846813,0.0206431123461691,0.299595623215985,1.05192296125206,52
"{Sugar & Jaggery} => {Beans}",0.0054709800190295,0.278787878787879,0.0196241674595623,0.700343138586341,46
"{Beans} => {Sugar & Jaggery}",0.0054709800190295,0.0137436510307738,0.398073263558516,0.700343138586341,46
"{Sugar & Jaggery} => {Root Vegetables}",0.00892007611798287,0.454545454545455,0.0196241674595623,1.10043713844462,75
"{Root Vegetables} => {Sugar & Jaggery}",0.00892007611798287,0.0215951626835589,0.413058991436727,1.10043713844462,75
"{Sugar & Jaggery} => {Other Vegetables}",0.00725499524262607,0.36969696969697,0.0196241674595623,0.866335596770379,61
"{Other Vegetables} => {Sugar & Jaggery}",0.00725499524262607,0.0170011148272018,0.426736441484301,0.866335596770379,61
"{Yogurt & Lassi} => {Banana}",0.00892007611798287,0.321888412017167,0.0277117031398668,1.23977909676608,75
"{Banana} => {Yogurt & Lassi}",0.00892007611798287,0.0343563902885937,0.259633682207422,1.23977909676608,75
"{Yogurt & Lassi} => {Brinjals}",0.0063035204567079,0.227467811158798,0.0277117031398668,0.837001906443403,53
"{Brinjals} => {Yogurt & Lassi}",0.0063035204567079,0.0231947483588621,0.271764985727878,0.837001906443403,53
"{Yogurt & Lassi} => {Gourd & Cucumber}",0.00642245480494767,0.23175965665236,0.0277117031398668,0.773574907952778,54
"{Gourd & Cucumber} => {Yogurt & Lassi}",0.00642245480494767,0.0214370782056372,0.299595623215985,0.773574907952778,54
"{Yogurt & Lassi} => {Beans}",0.0088011417697431,0.317596566523605,0.0277117031398668,0.797834458120846,74
"{Beans} => {Yogurt & Lassi}",0.0088011417697431,0.0221093516582014,0.398073263558516,0.797834458120846,74
"{Yogurt & Lassi} => {Root Vegetables}",0.0130827783063749,0.472103004291845,0.0277117031398668,1.14294329400686,110
"{Root Vegetables} => {Yogurt & Lassi}",0.0130827783063749,0.0316729052692197,0.413058991436727,1.14294329400686,110
"{Yogurt & Lassi} => {Other Vegetables}",0.0114176974310181,0.412017167381974,0.0277117031398668,0.965507342070134,96
"{Other Vegetables} => {Yogurt & Lassi}",0.0114176974310181,0.0267558528428094,0.426736441484301,0.965507342070134,96
"{Other Flours} => {Other Rice Products}",0.00594671741198858,0.333333333333333,0.0178401522359657,4.71829405162738,50
"{Other Rice Products} => {Other Flours}",0.00594671741198858,0.0841750841750842,0.0706470028544244,4.71829405162739,50
"{Other Flours} => {Avalakki / Poha}",0.00558991436726927,0.313333333333333,0.0178401522359657,4.07818369453044,47
"{Avalakki / Poha} => {Other Flours}",0.00558991436726927,0.0727554179566563,0.0768315889628925,4.07818369453044,47
"{Other Flours} => {Urad Dal}",0.00594671741198858,0.333333333333333,0.0178401522359657,3.25512969415408,50
"{Urad Dal} => {Other Flours}",0.00594671741198858,0.0580720092915215,0.102402473834443,3.25512969415408,50
"{Other Flours} => {Raw Rice}",0.00737392959086584,0.413333333333333,0.0178401522359657,3.32883780332056,62
"{Raw Rice} => {Other Flours}",0.00737392959086584,0.0593869731800766,0.124167459562322,3.32883780332056,62
"{Other Flours} => {Sooji & Rava}",0.0110608943862988,0.62,0.0178401522359657,4.70059513074842,93
"{Sooji & Rava} => {Other Flours}",0.0110608943862988,0.0838593327321912,0.131898192197907,4.70059513074842,93
"{Other Flours} => {Moong Dal}",0.00606565176022835,0.34,0.0178401522359657,2.52760389036251,51
"{Moong Dal} => {Other Flours}",0.00606565176022835,0.0450928381962865,0.134514747859182,2.52760389036251,51
"{Other Flours} => {Sugar}",0.00832540437678402,0.466666666666667,0.0178401522359657,2.9347294938918,70
"{Sugar} => {Other Flours}",0.00832540437678402,0.0523560209424084,0.159015223596575,2.9347294938918,70
"{Other Flours} => {Toor Dal}",0.00820647002854424,0.46,0.0178401522359657,3.02872357086923,69
"{Toor Dal} => {Other Flours}",0.00820647002854424,0.0540328895849648,0.151879162702188,3.02872357086922,69
"{Other Flours} => {Whole Spices}",0.00856327307326356,0.48,0.0178401522359657,2.36014035087719,72
"{Whole Spices} => {Other Flours}",0.00856327307326356,0.0421052631578947,0.20337773549001,2.36014035087719,72
"{Other Flours} => {Other Dals}",0.00820647002854424,0.46,0.0178401522359657,1.98139344262295,69
"{Other Dals} => {Other Flours}",0.00820647002854424,0.0353483606557377,0.232159847764034,1.98139344262295,69
"{Other Flours} => {Beans}",0.00784966698382493,0.44,0.0178401522359657,1.10532417089931,66
"{Beans} => {Other Flours}",0.00784966698382493,0.0197191514789364,0.398073263558516,1.10532417089931,66
"{Other Flours} => {Root Vegetables}",0.00892007611798287,0.5,0.0178401522359657,1.21048085228909,75
"{Root Vegetables} => {Other Flours}",0.00892007611798287,0.0215951626835589,0.413058991436727,1.21048085228909,75
"{Other Flours} => {Other Vegetables}",0.00594671741198858,0.333333333333333,0.0178401522359657,0.781122259383129,50
"{Other Vegetables} => {Other Flours}",0.00594671741198858,0.0139353400222965,0.426736441484301,0.781122259383129,50
"{Honey} => {Whole Spices}",0.00570884871550904,0.231884057971014,0.0246194100856327,1.14016442071362,48
"{Whole Spices} => {Honey}",0.00570884871550904,0.0280701754385965,0.20337773549001,1.14016442071362,48
"{Honey} => {Banana}",0.00784966698382493,0.318840579710145,0.0246194100856327,1.22804012560829,66
"{Banana} => {Honey}",0.00784966698382493,0.0302336234539624,0.259633682207422,1.22804012560829,66
"{Honey} => {Other Dals}",0.00749286393910561,0.304347826086957,0.0246194100856327,1.31094084105488,63
"{Other Dals} => {Honey}",0.00749286393910561,0.0322745901639344,0.232159847764034,1.31094084105488,63
"{Honey} => {Brinjals}",0.0063035204567079,0.256038647342995,0.0246194100856327,0.942132580682671,53
"{Brinjals} => {Honey}",0.0063035204567079,0.0231947483588621,0.271764985727878,0.942132580682671,53
"{Honey} => {Gourd & Cucumber}",0.00784966698382493,0.318840579710145,0.0246194100856327,1.0642364407316,66
"{Gourd & Cucumber} => {Honey}",0.00784966698382493,0.0262008733624454,0.299595623215985,1.0642364407316,66
"{Honey} => {Beans}",0.00903901046622265,0.367149758454106,0.0246194100856327,0.922317050816291,76
"{Beans} => {Honey}",0.00903901046622265,0.0227069017030176,0.398073263558516,0.922317050816291,76
"{Honey} => {Root Vegetables}",0.010941960038059,0.444444444444444,0.0246194100856327,1.07598297981252,92
"{Root Vegetables} => {Honey}",0.010941960038059,0.0264900662251656,0.413058991436727,1.07598297981252,92
"{Honey} => {Other Vegetables}",0.0108230256898192,0.439613526570048,0.0246194100856327,1.03017573338934,91
"{Other Vegetables} => {Honey}",0.0108230256898192,0.0253623188405797,0.426736441484301,1.03017573338934,91
"{Regular Pasta} => {Namkeen}",0.0054709800190295,0.238341968911917,0.0229543292102759,1.63323494263358,46
"{Namkeen} => {Regular Pasta}",0.0054709800190295,0.0374898125509372,0.1459324452902,1.63323494263358,46
"{Regular Pasta} => {Sugar}",0.00606565176022835,0.264248704663212,0.0229543292102759,1.66178242992393,51
"{Sugar} => {Regular Pasta}",0.00606565176022835,0.0381451009723261,0.159015223596575,1.66178242992393,51
"{Regular Pasta} => {Toor Dal}",0.00618458610846813,0.269430051813472,0.0229543292102759,1.77397641006082,52
"{Toor Dal} => {Regular Pasta}",0.00618458610846813,0.0407204385277995,0.151879162702188,1.77397641006082,52
"{Regular Pasta} => {Whole Spices}",0.00666032350142721,0.290155440414508,0.0229543292102759,1.42668242281005,56
"{Whole Spices} => {Regular Pasta}",0.00666032350142721,0.0327485380116959,0.20337773549001,1.42668242281005,56
"{Regular Pasta} => {Banana}",0.00618458610846813,0.269430051813472,0.0229543292102759,1.03773150510658,52
"{Banana} => {Regular Pasta}",0.00618458610846813,0.0238204306000916,0.259633682207422,1.03773150510658,52
"{Regular Pasta} => {Other Dals}",0.00903901046622265,0.393782383419689,0.0229543292102759,1.6961692007135,76
"{Other Dals} => {Regular Pasta}",0.00903901046622265,0.0389344262295082,0.232159847764034,1.6961692007135,76
"{Regular Pasta} => {Brinjals}",0.00582778306374881,0.253886010362694,0.0229543292102759,0.934211630253625,49
"{Brinjals} => {Regular Pasta}",0.00582778306374881,0.0214442013129103,0.271764985727878,0.934211630253625,49
"{Regular Pasta} => {Gourd & Cucumber}",0.00606565176022835,0.264248704663212,0.0229543292102759,0.882017907426872,51
"{Gourd & Cucumber} => {Regular Pasta}",0.00606565176022835,0.0202461294164351,0.299595623215985,0.882017907426872,51
"{Regular Pasta} => {Beans}",0.00808753568030447,0.352331606217617,0.0229543292102759,0.885092364827523,68
"{Beans} => {Regular Pasta}",0.00808753568030447,0.0203167015237526,0.398073263558516,0.885092364827523,68
"{Regular Pasta} => {Root Vegetables}",0.00903901046622265,0.393782383419689,0.0229543292102759,0.953332070196587,76
"{Root Vegetables} => {Regular Pasta}",0.00903901046622265,0.0218830981860063,0.413058991436727,0.953332070196587,76
"{Regular Pasta} => {Other Vegetables}",0.00999048525214082,0.435233160621762,0.0229543292102759,1.01991092934999,84
"{Other Vegetables} => {Regular Pasta}",0.00999048525214082,0.0234113712374582,0.426736441484301,1.01991092934999,84
"{Organic Flours} => {Organic Rice & Rice Products}",0.00558991436726927,0.227053140096618,0.0246194100856327,6.72205211948017,47
"{Organic Rice & Rice Products} => {Organic Flours}",0.00558991436726927,0.165492957746479,0.0337773549000951,6.72205211948017,47
"{Organic Flours} => {Organic Masalas & Spices}",0.00642245480494767,0.260869565217391,0.0246194100856327,7.56341829085457,54
"{Organic Masalas & Spices} => {Organic Flours}",0.00642245480494767,0.186206896551724,0.0344909609895338,7.56341829085457,54
"{Organic Flours} => {Organic Dals & Pulses}",0.00999048525214082,0.405797101449275,0.0246194100856327,9.77633819193555,84
"{Organic Dals & Pulses} => {Organic Flours}",0.00999048525214082,0.240687679083095,0.0415080875356803,9.77633819193555,84
"{Organic Flours} => {Organic F&V}",0.0102283539486204,0.415458937198068,0.0246194100856327,2.46867755756986,86
"{Organic F&V} => {Organic Flours}",0.0102283539486204,0.0607773851590106,0.168292102759277,2.46867755756986,86
"{Organic Flours} => {Sooji & Rava}",0.00523311132254995,0.21256038647343,0.0246194100856327,1.61154889943066,44
"{Sooji & Rava} => {Organic Flours}",0.00523311132254995,0.0396753832281335,0.131898192197907,1.61154889943066,44
"{Organic Flours} => {Banana}",0.00784966698382493,0.318840579710145,0.0246194100856327,1.22804012560829,66
"{Banana} => {Organic Flours}",0.00784966698382493,0.0302336234539624,0.259633682207422,1.22804012560829,66
"{Organic Flours} => {Other Dals}",0.00594671741198858,0.241545893719807,0.0246194100856327,1.04042923893245,50
"{Other Dals} => {Organic Flours}",0.00594671741198858,0.0256147540983607,0.232159847764034,1.04042923893245,50
"{Organic Flours} => {Brinjals}",0.00511417697431018,0.207729468599034,0.0246194100856327,0.764371716402922,43
"{Brinjals} => {Organic Flours}",0.00511417697431018,0.0188183807439825,0.271764985727878,0.764371716402922,43
"{Organic Flours} => {Gourd & Cucumber}",0.00642245480494767,0.260869565217391,0.0246194100856327,0.870738906053127,54
"{Gourd & Cucumber} => {Organic Flours}",0.00642245480494767,0.0214370782056372,0.299595623215985,0.870738906053127,54
"{Organic Flours} => {Beans}",0.00737392959086584,0.29951690821256,0.0246194100856327,0.752416541455395,62
"{Beans} => {Organic Flours}",0.00737392959086584,0.0185240513893039,0.398073263558516,0.752416541455395,62
"{Organic Flours} => {Root Vegetables}",0.0104662226450999,0.42512077294686,0.0246194100856327,1.02920111112502,88
"{Root Vegetables} => {Organic Flours}",0.0104662226450999,0.0253383242153758,0.413058991436727,1.02920111112502,88
"{Organic Flours} => {Other Vegetables}",0.00749286393910561,0.304347826086957,0.0246194100856327,0.713198584654161,63
"{Other Vegetables} => {Organic Flours}",0.00749286393910561,0.0175585284280936,0.426736441484301,0.713198584654161,63
"{Basmati Rice} => {Raw Rice}",0.00511417697431018,0.176954732510288,0.0289010466222645,1.42512968481466,43
"{Raw Rice} => {Basmati Rice}",0.00511417697431018,0.0411877394636015,0.124167459562322,1.42512968481466,43
"{Basmati Rice} => {Namkeen}",0.00582778306374881,0.201646090534979,0.0289010466222645,1.38177695942796,49
"{Namkeen} => {Basmati Rice}",0.00582778306374881,0.0399348003259984,0.1459324452902,1.38177695942796,49
"{Basmati Rice} => {Sooji & Rava}",0.00642245480494767,0.222222222222222,0.0289010466222645,1.68480112213205,54
"{Sooji & Rava} => {Basmati Rice}",0.00642245480494767,0.048692515779982,0.131898192197907,1.68480112213205,54
"{Basmati Rice} => {Moong Dal}",0.00654138915318744,0.226337448559671,0.0289010466222645,1.68262181033573,55
"{Moong Dal} => {Basmati Rice}",0.00654138915318744,0.0486295313881521,0.134514747859182,1.68262181033573,55
"{Basmati Rice} => {Sugar}",0.00677925784966698,0.234567901234568,0.0289010466222645,1.47512858158582,57
"{Sugar} => {Basmati Rice}",0.00677925784966698,0.0426327599102468,0.159015223596575,1.47512858158582,57
"{Basmati Rice} => {Toor Dal}",0.00677925784966698,0.234567901234568,0.0289010466222645,1.54443767704013,57
"{Toor Dal} => {Basmati Rice}",0.00677925784966698,0.0446358653093187,0.151879162702188,1.54443767704013,57
"{Basmati Rice} => {Whole Spices}",0.00915794481446242,0.316872427983539,0.0289010466222645,1.55804875700912,77
"{Whole Spices} => {Basmati Rice}",0.00915794481446242,0.0450292397660819,0.20337773549001,1.55804875700912,77
"{Basmati Rice} => {Banana}",0.00701712654614653,0.242798353909465,0.0289010466222645,0.935157379601824,59
"{Banana} => {Basmati Rice}",0.00701712654614653,0.027027027027027,0.259633682207422,0.935157379601824,59
"{Basmati Rice} => {Other Dals}",0.0102283539486204,0.353909465020576,0.0289010466222645,1.52442150711732,86
"{Other Dals} => {Basmati Rice}",0.0102283539486204,0.0440573770491803,0.232159847764034,1.52442150711732,86
"{Basmati Rice} => {Brinjals}",0.0054709800190295,0.189300411522634,0.0289010466222645,0.696559238548054,46
"{Brinjals} => {Basmati Rice}",0.0054709800190295,0.0201312910284464,0.271764985727878,0.696559238548054,46
"{Basmati Rice} => {Gourd & Cucumber}",0.0071360608943863,0.246913580246914,0.0289010466222645,0.824156166223124,60
"{Gourd & Cucumber} => {Basmati Rice}",0.0071360608943863,0.0238189757840413,0.299595623215985,0.824156166223124,60
"{Basmati Rice} => {Beans}",0.00773073263558516,0.267489711934156,0.0289010466222645,0.671961009244812,65
"{Beans} => {Basmati Rice}",0.00773073263558516,0.0194203764565282,0.398073263558516,0.671961009244812,65
"{Basmati Rice} => {Root Vegetables}",0.0101094196003806,0.349794238683128,0.0289010466222645,0.846838456333929,85
"{Root Vegetables} => {Basmati Rice}",0.0101094196003806,0.0244745177080334,0.413058991436727,0.846838456333929,85
"{Basmati Rice} => {Other Vegetables}",0.010941960038059,0.378600823045267,0.0289010466222645,0.887200590904295,92
"{Other Vegetables} => {Basmati Rice}",0.010941960038059,0.0256410256410256,0.426736441484301,0.887200590904295,92
"{Cooking Paste} => {Sooji & Rava}",0.00594671741198858,0.218340611353712,0.0272359657469077,1.65537228157079,50
"{Sooji & Rava} => {Cooking Paste}",0.00594671741198858,0.0450856627592426,0.131898192197907,1.65537228157079,50
